 V0_LATITUDE,V0_LONGITUDE, V1_LATITUDE,V1_LONGITUDE, V2_LATITUDE,V2_LONGITUDE, V3_LATITUDE,V3_LONGITUDE,FE_WT,TI_WT,CA_WT,SI_WT,AL_WT,MG_WT,NA_WT,O_WT,chi2
89.172,-104.526,84.8692,-72.1235,84.5358,-63.2209,89.7739,158.376,3.901050211,4.477868682,19.99998888,13.53012094,6.706886464,1.384085995,4.999998836,45,2.909206
89.172,-104.526,84.4661,-71.7078,84.1317,-63.4379,89.7739,158.376,6.812050391,4.735735457,19.99999983,10.82961293,6.676107227,0.946501506,4.999992658,45,2.818515
89.7085,-99.5139,84.0628,-71.3486,83.7275,-63.6269,89.1157,-18.833,7.205799286,5.007385553,19.99997529,9.314260888,7.051649641,1.420929348,4.999999992,45,2.701164
89.3318,-80.1894,83.6593,-71.0357,83.3234,-63.7932,88.8046,-33.2932,4.340543345,5.622132483,19.99999979,10.00390817,8.051731364,1.981684864,4.999999982,45,2.765133
88.9344,-74.9982,83.2556,-70.7593,82.919,-63.9398,88.4498,-41.4828,1.237136997,1.729105736,19.99999311,11.57705208,12.79760247,2.659109656,4.999999951,45,2.578649
88.5329,-72.6253,82.8518,-70.5156,82.5148,-64.0715,88.075,-46.5535,1.797900405,2.397670987,19.99999751,11.53853901,12.10555062,2.160376458,4.999965012,45,2.504488
88.1301,-71.2863,82.4478,-70.2977,82.1105,-64.1894,87.6904,-49.9597,2.061702601,1.597800338,19.99999513,11.70090274,12.04937448,2.590230128,4.999994578,45,2.504331
87.7267,-70.4235,82.0437,-70.1008,81.706,-64.2949,87.3,-52.3879,2.380273335,1.534305781,19.99999578,11.93991047,12.09923492,2.046284572,4.99999514,45,2.437112
87.3228,-69.8192,81.6395,-69.9239,81.3016,-64.3913,86.9059,-54.1993,7.338433193,5.022775119,19.9999998,8.455189801,7.557790103,1.91285306,4.712958922,45,2.509037
86.9188,-69.3757,81.2353,-69.7645,80.8973,-64.4798,86.5096,-55.6014,6.567701235,4.042859393,19.99999288,9.710770031,8.299582639,1.493344711,4.885749112,45,2.498114
86.5146,-69.036,80.831,-69.6183,80.493,-64.5601,86.1116,-56.7175,5.446541515,3.02445159,19.99999861,11.20237157,8.329511497,1.997125221,4.999999992,45,2.337716
86.1102,-68.7645,80.4266,-69.4846,80.0885,-64.6338,85.7122,-57.6244,4.978382928,2.802534624,19.99998445,11.61448288,8.872979372,2.085993477,4.645642264,45,2.242205
85.7059,-68.5442,80.0222,-69.3623,79.6842,-64.7021,85.3121,-58.3761,4.392253921,1.922873986,19.99954916,13.03995826,9.115191643,2.045987257,4.484185773,45,2.096938
85.3015,-68.3643,79.6178,-69.2496,79.2798,-64.7652,84.9113,-59.0113,4.194273197,2.123580671,19.99987854,14.37516522,8.754276092,1.401823247,4.151003025,45,1.936415
84.897,-68.2129,79.2132,-69.1448,78.8753,-64.8233,84.51,-59.5536,5.317077004,2.451937877,19.99999857,13.32236997,8.19234503,1.566629509,4.149642046,45,1.961511
84.4926,-68.0848,78.8087,-69.0481,78.471,-64.8776,84.1084,-60.0225,4.3539564,2.385683045,19.99999941,13.34752254,8.393711907,1.519126703,4.999999992,45,1.839675
84.088,-67.9729,78.4041,-68.9583,78.0665,-64.9282,83.7062,-60.4305,7.548938449,4.039807087,19.99995762,10.79533543,6.62041254,1.657524099,4.338024774,45,1.72453
83.6835,-67.8775,77.9996,-68.8748,77.6623,-64.9757,83.3041,-60.7909,5.436388958,4.319261434,19.99999249,11.11145869,7.462287742,1.797805213,4.872805474,45,1.823046
83.279,-67.7931,77.5949,-68.7966,77.2578,-65.02,82.9016,-61.11,9.694854959,8.724391513,19.99999997,6.960938408,5.010196172,1.355118161,3.254500816,45,1.679506
82.8743,-67.717,77.1903,-68.724,76.8535,-65.062,82.4987,-61.3937,4.709696445,3.768480847,19.99988879,11.70984977,7.489393381,2.552177074,4.770513692,45,1.555675
82.4697,-67.65,76.7856,-68.6556,76.4492,-65.1011,82.0958,-61.6492,3.468812032,2.782210772,19.99978853,12.73114247,8.511470854,3.0309608,4.475614541,45,1.518082
82.0653,-67.5918,76.3809,-68.5911,76.0448,-65.1379,81.693,-61.8813,1.650952698,19.63229157,16.37652169,6.905799892,5.308206588,2.225231056,2.900996504,45,1.657916
81.6607,-67.5381,75.9761,-68.5305,75.6403,-65.1727,81.2899,-62.0909,2.831368583,2.010632736,19.99999832,12.05537764,10.17816476,3.770993474,4.15346449,45,1.591474
81.256,-67.4895,75.5714,-68.4737,75.236,-65.2059,80.8867,-62.2819,1.453916272,0.453128419,19.99999327,11.55068896,12.30236482,4.748107875,4.491800387,45,1.510197
80.8515,-67.4461,75.1667,-68.4203,74.8318,-65.2374,80.4835,-62.4575,1.291789371,0.354627614,19.99999358,11.97565854,12.46628062,4.68502601,4.226624263,45,1.594741
80.447,-67.4065,74.7619,-68.3694,74.4274,-65.267,80.0803,-62.6186,1.000040976,11.96416047,17.99234037,8.952970097,8.682343592,3.629729131,2.778415357,45,1.558772
80.0422,-67.3693,74.357,-68.3212,74.0231,-65.295,79.6768,-62.7666,2.484756385,19.95763352,17.05892099,5.204731725,5.743833421,2.484414104,2.065709853,45,1.493592
79.6377,-67.3358,73.9523,-68.2756,73.6188,-65.3218,79.2735,-62.9039,1.129010632,19.4744482,10.81478492,8.866872333,9.428258858,3.780828878,1.505796175,45,1.471539
79.233,-67.305,73.5474,-68.2324,73.2145,-65.3474,78.87,-63.0314,1.507467607,19.77308963,5.000000909,11.12721293,12.07510754,4.593182545,0.923938845,45,1.489701
78.8286,-67.2767,73.1426,-68.1912,72.8103,-65.3715,78.4666,-63.1501,1.000000193,0.00414904,5.00000021,23.09968563,19.49269546,5.847584096,0.555885372,45,1.498667
78.4239,-67.2504,72.7378,-68.1522,72.406,-65.3949,78.063,-63.2607,1.000000621,1.561672672,5.000008889,22.29493939,19.99988713,4.971245605,0.172245693,45,1.579016
77.6148,-67.2044,71.9279,-68.0789,71.5972,-65.4378,77.2562,-63.4618,1.024483929,1.59E-06,5.000000002,23.90895925,19.78795354,5.278600504,1.18E-06,45,1.600856
77.2101,-67.1831,71.5231,-68.0453,71.1931,-65.4583,76.8525,-63.5526,1.000081133,8.427541615,5.000000039,16.92794997,18.2342186,5.41020078,7.86E-06,45,1.631006
76.8054,-67.1632,71.1182,-68.0129,70.7888,-65.4777,76.4488,-63.6381,1.298545471,0.396521063,5.000006854,22.49802504,19.99999358,5.806906983,1.01E-06,45,1.657067
75.1871,-67.0978,69.4985,-67.897,69.1719,-65.5481,74.8346,-63.9365,2.484880645,2.247366719,7.793135745,15.15108557,19.99999474,6.908148302,0.415388275,45,1.552663
74.7825,-67.0838,69.0936,-67.8711,68.7677,-65.5641,74.431,-64.0015,1.586076585,1.968203045,8.770520533,15.23322313,19.99999982,6.535743698,0.906233188,45,1.627141
74.3779,-67.0708,68.6886,-67.8461,68.3635,-65.5795,74.0274,-64.0633,1.220656499,3.17445099,8.666203312,14.62183064,19.99986888,6.632593112,0.68439657,45,1.648212
72.3549,-67.0156,66.6637,-67.7348,66.3427,-65.6482,72.0095,-64.3308,1.122871326,0.04596328,16.48964486,15.93944891,14.3190154,6.156004611,0.92705161,45,1.70451
71.9503,-67.0063,66.2587,-67.7152,65.9386,-65.6607,71.6058,-64.3773,1.194630995,0.507497024,19.99999329,14.55181156,12.04548448,4.9468818,1.753700854,45,1.529183
71.5456,-66.9975,65.8537,-67.6959,65.5344,-65.6725,71.2022,-64.4219,2.870040041,2.437745583,19.99997321,12.15296687,11.22742159,4.426071129,1.885781576,45,1.498732
71.141,-66.9888,65.4487,-67.6778,65.1304,-65.6843,70.7985,-64.4643,5.600207477,4.635117065,19.99999988,10.67085166,8.648875045,3.776938896,1.668009976,45,1.570333
70.7364,-66.9816,65.0437,-67.6601,64.7263,-65.6956,70.3951,-64.5059,2.997457372,3.009138819,19.99983871,11.80913679,10.45607577,4.772562765,1.955789777,45,1.755531
70.3318,-66.9743,64.6387,-67.6431,64.3223,-65.7066,69.9915,-64.5454,1.261251422,0.336833053,19.99877847,14.49337871,11.32515819,5.025217434,2.559382723,45,1.820153
69.9272,-66.9676,64.2336,-67.6266,63.9182,-65.7172,69.588,-64.5835,3.279218264,2.973314875,19.99999654,12.88423899,9.156810683,4.007183519,2.699237131,45,1.862446
69.5226,-66.961,63.8285,-67.6104,63.514,-65.7272,69.1844,-64.6201,5.726825859,3.975561689,19.99999979,10.84329907,8.510115764,3.568803214,2.375394615,45,2.010822
68.7134,-66.9488,63.0184,-67.5801,62.7059,-65.7469,68.3773,-64.6891,1.355567942,0.37607485,19.99869087,15.11368562,10.60849298,4.637001949,2.910485782,45,2.08786
68.3088,-66.9433,62.6134,-67.5658,62.3019,-65.7564,67.9739,-64.7219,5.096339011,4.971896494,19.99995698,10.85160209,8.053656905,3.965962888,2.060585629,45,1.981537
67.9041,-66.938,62.2083,-67.5517,61.8979,-65.7653,67.5703,-64.7534,1.000001567,3.45E-06,10.93019627,18.47333159,14.92035452,6.132818959,3.543293633,45,2.044941
67.4995,-66.9326,61.8032,-67.5383,61.4939,-65.7743,67.1667,-64.7836,1.380208558,0.439190406,19.99999924,13.7145278,10.83676083,5.522636937,3.106676237,45,2.003356
67.095,-66.9281,61.3982,-67.5253,61.09,-65.783,66.7633,-64.8132,3.272898354,2.469505359,19.99999907,12.14217799,9.197234187,5.068145648,2.850039394,45,1.955406
66.6903,-66.9233,60.9931,-67.5124,60.6859,-65.7911,66.3598,-64.8414,2.917378654,2.13937119,19.99996456,12.44013582,9.561707273,5.225162869,2.716279637,45,1.840448
66.2857,-66.9194,60.588,-67.5004,60.282,-65.7995,65.9564,-64.8692,3.853007973,3.134467234,19.99999659,11.55529314,8.801123996,5.046769844,2.609341216,45,1.986309
65.8811,-66.9154,60.1828,-67.4883,59.8779,-65.8073,65.5529,-64.896,3.629189629,2.994038121,19.99999716,11.75313056,9.016010408,4.993627943,2.614006179,45,1.807567
65.4766,-66.9118,59.7778,-67.4769,59.4741,-65.8152,65.1495,-64.922,1.307425347,0.320489369,19.99990187,14.11656264,10.0772824,5.637394643,3.540943733,45,1.789544
65.0719,-66.9081,59.3727,-67.4658,59.0701,-65.8228,64.7461,-64.947,1.379060263,0.413672165,19.99999968,14.48977442,10.12860382,5.716622167,2.872267486,45,1.835633
64.6672,-66.9044,58.9676,-67.455,58.6662,-65.8302,64.3425,-64.971,1.356323476,0.501082322,19.98442565,14.54237792,9.769154356,5.770023479,3.076612804,45,1.883122
64.2625,-66.9009,58.5625,-67.4446,58.2624,-65.8374,63.939,-64.9944,2.48428528,1.532244199,19.99992547,12.44352467,9.071914269,6.012846058,3.455260058,45,2.107546
63.858,-66.8982,58.1573,-67.4341,57.8584,-65.8441,63.5357,-65.0176,3.267708237,3.0670331,19.99999446,12.39773141,7.826603381,5.220048288,3.220881121,45,2.116201
63.4534,-66.8955,57.7521,-67.4242,57.4545,-65.851,63.1324,-65.04,1.230956051,0.275068067,19.99999984,14.54892104,9.367593188,5.759216131,3.818245679,45,2.2733
63.0488,-66.8926,57.3469,-67.4144,57.0505,-65.8575,62.7289,-65.0614,1.054519563,0.07031617,19.99999029,15.36295971,9.081456576,5.297881271,4.132876415,45,2.624063
62.6442,-66.8902,56.9418,-67.4053,56.6467,-65.8642,62.3256,-65.0826,2.007773402,1.712471535,19.99997589,14.22758972,7.851816,4.889130944,4.311242508,45,2.813151
62.2396,-66.8879,56.5367,-67.3962,56.2428,-65.8705,61.9223,-65.1031,2.752121845,2.538325648,19.99999988,14.32942021,6.53871942,3.973986136,4.867426862,45,2.868616
61.8349,-66.8853,56.1315,-67.3872,55.8389,-65.8766,61.5189,-65.1227,2.294048124,1.658068202,19.99999413,15.29421487,7.021947034,3.868885081,4.862842556,45,2.906008
61.4303,-66.8834,55.7263,-67.3786,55.435,-65.8826,61.1156,-65.1423,3.76280239,4.110860085,19.99999786,13.52892081,6.024978324,3.324408652,4.24803188,45,2.795914
61.0257,-66.8812,55.3212,-67.3704,55.0313,-65.8887,60.7122,-65.161,3.097557844,3.132610884,19.99999974,14.00115609,6.727350687,3.504753217,4.536571533,45,2.923989
60.6211,-66.8796,54.916,-67.3624,54.6275,-65.8945,60.3089,-65.1796,1.08522552,0.064395965,19.99997059,16.68078538,8.207273744,4.295334838,4.66701396,45,2.670761
60.2164,-66.8779,54.5108,-67.3544,54.2236,-65.9001,59.9056,-65.1975,1.303057273,0.51584722,19.99999963,16.4717298,8.005634288,4.46384034,4.23989145,45,2.541312
59.8118,-66.8763,54.1056,-67.3468,53.8198,-65.9057,59.5024,-65.2151,3.18637424,2.316464095,19.99999931,14.59498895,7.169054804,4.268029363,3.465089234,45,2.274639
59.4072,-66.875,53.7004,-67.3394,53.4161,-65.9111,59.0991,-65.2322,1.27590565,0.347691299,19.99992179,16.41862959,8.610543632,4.461806262,3.88550177,45,2.042399
59.0026,-66.8732,53.2952,-67.3321,53.0123,-65.9164,58.6958,-65.2485,1.155779027,0.197575737,19.99990236,15.95644416,9.20430707,4.676255331,3.809736315,45,1.989994
58.5979,-66.8719,52.89,-67.325,52.6085,-65.9215,58.2925,-65.2648,6.657258294,6.804206879,19.9998987,9.738810605,5.375755215,3.276055508,3.148014795,45,1.929983
58.1931,-66.8705,52.4848,-67.3182,52.2048,-65.9267,57.8891,-65.2805,2.596669081,2.04249242,19.9999082,14.30729539,7.351741806,4.519873607,4.18201949,45,1.670838
57.7886,-66.8697,52.0795,-67.3114,51.801,-65.9315,57.486,-65.2963,2.982660316,2.120127706,19.99999931,13.2516615,7.633876231,4.623625023,4.388049913,45,1.540686
57.3839,-66.8686,51.6743,-67.3048,51.3973,-65.9364,57.0827,-65.3113,2.749467087,4.199200765,19.99999389,12.63337869,7.37813219,4.700572702,3.33925467,45,1.68046
56.9793,-66.8676,51.2691,-67.2985,50.9936,-65.9412,56.6795,-65.326,1.442825423,1.064372154,19.99998728,14.16649508,8.885430257,5.386623831,4.054265974,45,1.712117
56.5746,-66.8667,50.8639,-67.2922,50.5898,-65.9458,56.2763,-65.3404,2.252386654,0.251589742,19.99967947,14.1829934,8.848974014,5.4539002,4.010476516,45,1.7439
56.17,-66.8661,50.4586,-67.2862,50.1862,-65.9504,55.8732,-65.3548,1.874082592,0.94744456,19.99999906,14.13759889,8.592967259,5.439396726,4.008510922,45,1.714448
55.7653,-66.8656,50.0533,-67.2803,49.7824,-65.9548,55.47,-65.3688,3.607411625,3.716016207,19.99995738,11.51812404,7.417076134,4.63640591,4.105008704,45,1.833875
55.3606,-66.8649,49.6481,-67.2746,49.3787,-65.9592,55.0668,-65.3823,1.000000014,2.73E-06,19.89052062,14.9409968,8.762915707,5.405571359,4.999992774,45,1.861805
54.956,-66.8644,49.2427,-67.2686,48.9748,-65.9631,54.6637,-65.3956,1.075473977,0.242129418,19.99956577,14.27525729,8.767521445,5.687765105,4.95228699,45,1.951104
54.5513,-66.8641,48.8375,-67.2634,48.5713,-65.9675,54.2605,-65.4087,2.404119706,1.700075487,19.99994529,13.50845962,7.654734205,5.221851076,4.510814615,45,2.103613
54.1466,-66.8637,48.4323,-67.2582,48.1678,-65.9718,53.8574,-65.4214,3.013818587,2.635713331,19.99998055,13.29406849,6.925469281,4.823342,4.307607756,45,2.089035
53.7419,-66.8633,48.027,-67.2526,47.764,-65.9755,53.4542,-65.4338,1.656983469,0.641289606,19.99999906,14.57260829,7.923394516,5.709111668,4.496613397,45,2.30669
53.3373,-66.8632,47.6218,-67.2478,47.3605,-65.9797,53.0512,-65.4462,2.844412153,2.395960872,19.99999872,13.47254282,7.041283538,5.241474336,4.004327556,45,2.43413
52.9326,-66.8629,47.2165,-67.243,46.9569,-65.9837,52.6481,-65.4581,3.171235544,3.033715251,19.99997198,12.7964976,6.847246202,5.457592955,3.69374046,45,2.588482
52.5279,-66.8628,46.8111,-67.2383,46.5532,-65.9875,52.245,-65.4699,1.000000011,3.49E-06,19.99538106,15.12647293,8.794470287,6.375655863,3.708016361,45,2.559846
52.1233,-66.8628,46.4059,-67.2335,46.1496,-65.9912,51.8419,-65.4815,8.028276412,7.062757533,19.99999961,8.393754563,5.058700457,4.02719655,2.429314875,45,2.51001
51.7185,-66.8627,46.0006,-67.2291,45.7461,-65.995,51.4388,-65.4927,7.306679058,7.019588475,19.99999586,8.836151771,5.048429987,4.156409799,2.632745047,45,2.425632
51.3138,-66.8628,45.5953,-67.2246,45.3426,-65.9986,51.0358,-65.5039,7.474918989,7.103626602,19.99999934,8.972519585,5.000958263,4.120296327,2.327680898,45,2.40967
50.9091,-66.8629,45.1899,-67.2203,44.939,-66.0022,50.6327,-65.5148,1.000000126,1.05E-06,9.586650664,21.06934056,10.99342569,8.398954546,3.951627371,45,2.449247
50.5044,-66.8631,44.7846,-67.2161,44.5354,-66.0057,50.2296,-65.5255,3.112188311,2.62300614,19.99997418,13.65570944,6.868094272,6.159264322,2.58176333,45,2.311565
50.0995,-66.8628,44.3793,-67.2119,44.1318,-66.0091,49.8264,-65.5355,1.000031872,1.00E-06,16.20565655,17.24580749,9.706858468,7.84930608,2.992338538,45,2.50731
49.6949,-66.8634,43.9739,-67.2078,43.7282,-66.0124,49.4235,-65.5462,6.219913236,5.292154308,20,10.67829709,5.491946316,5.079518883,2.238170167,45,2.520273
49.2902,-66.8639,43.5686,-67.2038,43.3247,-66.0157,49.0207,-65.5565,6.334509685,5.220681387,19.99999649,10.47157862,5.448196044,5.023004239,2.502033533,45,2.621208
48.8854,-66.8638,43.1633,-67.2002,42.9213,-66.0191,48.6175,-65.566,1.248842968,0.232655005,19.99985742,15.7111626,7.663578149,6.730608389,3.413295474,45,2.662797
48.4808,-66.8645,42.7579,-67.1964,42.5177,-66.0222,48.2146,-65.5761,1.000000007,1.00E-06,11.97653687,18.97985355,10.57341391,8.528738172,3.941456496,45,2.807035
48.0761,-66.8651,42.3526,-67.1927,42.1143,-66.0254,47.8117,-65.5859,1.000000189,8.00E-06,10.55140265,20.43271395,10.25602448,8.442924331,4.316926403,45,2.799312
47.6712,-66.8657,41.9472,-67.1892,41.7108,-66.0285,47.4086,-65.5954,1.587982322,0.763731291,19.99999772,15.13668194,6.816958595,6.512955606,4.181692529,45,3.088322
47.2665,-66.8661,41.5419,-67.1857,41.3073,-66.0314,47.0057,-65.6046,1.350302313,0.158360012,19.99999184,15.90422536,6.366132196,6.672070976,4.548917299,45,3.334408
46.8618,-66.8669,41.1364,-67.1821,40.9037,-66.0343,46.6028,-65.6141,1.330920672,0.347960943,19.99989395,15.4198508,6.621187306,6.639296483,4.640889841,45,3.468159
46.4571,-66.8675,40.731,-67.1789,40.5003,-66.0373,46.1999,-65.623,1.077768629,0.091709043,19.99964365,15.4421167,6.962620788,6.757606645,4.668534546,45,3.493919
45.2427,-66.8698,39.5149,-67.1695,39.2901,-66.0459,44.991,-65.6494,2.197734351,1.597746487,19.99999686,15.59905883,6.213020309,5.531216198,3.861226965,45,3.37768
44.8378,-66.8705,39.1096,-67.1665,38.8867,-66.0486,44.588,-65.6578,1.041688543,0.042771188,19.99999702,17.2304828,6.964915541,5.986558657,3.733586249,45,3.310583
44.4331,-66.8712,38.7041,-67.1635,38.4832,-66.0512,44.1852,-65.6661,1.352963838,0.514495209,19.99987303,16.94763109,6.775505125,5.805497696,3.60403401,45,3.177383
44.0283,-66.8723,38.2988,-67.1606,38.0799,-66.0539,43.7824,-65.6746,1.739969114,0.968225647,19.99999114,16.03335626,6.74383172,5.764976795,3.749649319,45,3.017874
43.6235,-66.8731,37.8934,-67.1578,37.6765,-66.0565,43.3794,-65.6826,3.509992763,3.400955193,19.99999965,14.36152044,5.462872486,4.974139847,3.29051962,45,2.915219
43.2187,-66.8742,37.4879,-67.1551,37.2731,-66.0591,42.9766,-65.6907,1.395973569,0.492332484,19.99976823,16.42690123,7.06258857,6.020812039,3.601623877,45,2.661303
42.8139,-66.8752,37.0825,-67.1524,36.8698,-66.0615,42.5737,-65.6987,1.63345645,1.408385368,19.99999148,16.23768448,6.821047987,5.991878297,2.907555933,45,2.353741
42.4091,-66.8761,36.6771,-67.1499,36.4664,-66.0641,42.1709,-65.7064,2.596139513,1.210420461,19.99999897,15.52249076,6.882219849,5.88349463,2.905235816,45,2.237115
42.0041,-66.8769,36.2716,-67.1472,36.063,-66.0663,41.7679,-65.7138,3.299259866,2.667488737,19.99999964,13.7157708,6.850310333,5.999094568,2.468076062,45,2.308355
41.5993,-66.8782,35.8663,-67.145,35.6598,-66.069,41.3651,-65.7216,2.309099952,1.593854419,19.99999591,15.67791853,6.504921168,5.901061377,3.013148643,45,2.128185
41.1945,-66.8793,35.4608,-67.1425,35.2564,-66.0713,40.9622,-65.729,3.017782282,3.313532756,19.99999729,14.29278797,5.81796996,5.459521453,3.098408289,45,2.154063
40.7896,-66.8805,35.0554,-67.1402,34.8531,-66.0736,40.5594,-65.7364,1.00000243,2.36E-05,19.99835296,16.61126952,7.082000984,6.422645317,3.885705166,45,2.20745
40.3848,-66.8817,34.6499,-67.1378,34.4498,-66.0758,40.1566,-65.7437,1.706586089,0.232720766,19.75044975,16.08123158,7.018162825,6.126083033,4.084765954,45,2.103481
39.98,-66.8829,34.2445,-67.1356,34.0465,-66.0781,39.7539,-65.7509,1,13.41074958,14.94209376,12.11270632,5.108837085,4.925947172,3.49966609,45,2.068086
39.5751,-66.8841,33.839,-67.1334,33.6432,-66.0803,39.351,-65.7579,1.000000868,16.84058305,14.5988425,10.1710971,5.000002897,4.653569294,2.735904281,45,2.283191
39.1702,-66.8853,33.4336,-67.1314,33.24,-66.0826,38.9482,-65.7649,1.108526159,0.107733365,19.99615443,17.25792709,6.746777661,6.004094414,3.778786875,45,2.124884
38.7654,-66.8866,33.0281,-67.129,32.8366,-66.0844,38.5454,-65.7718,1.464863949,0.526292371,19.99999281,17.20034801,6.392553904,5.799184783,3.616764176,45,2.019023
38.3605,-66.888,32.6226,-67.127,32.4333,-66.0866,38.1427,-65.7787,1.076508038,10.37479653,19.99522116,11.4563673,5.000098327,4.364566304,2.732442342,45,1.899118
37.9556,-66.8892,32.2172,-67.1251,32.0302,-66.0887,37.7399,-65.7853,1.205867431,0.437943695,19.99999699,17.40668719,6.381494941,5.430633197,4.137376553,45,1.925591
37.5507,-66.8907,31.8116,-67.123,31.6268,-66.0906,37.3371,-65.7921,1.291371962,0.36542673,19.99999999,17.5309239,6.420751419,5.505540226,3.885985769,45,1.861026
37.1457,-66.8919,31.4063,-67.1215,31.2238,-66.0929,36.9342,-65.7985,1.050945794,18.80232492,14.49357509,9.314052505,5.000054472,3.742631966,2.596415256,45,2.052916
36.7409,-66.8936,31.0009,-67.1196,30.8206,-66.0949,36.5316,-65.8052,1.387671101,0.701043177,19.99999968,17.00738773,6.551677144,5.230426668,4.121794501,45,2.099875
36.3359,-66.8949,30.5955,-67.1179,30.4175,-66.0969,36.1288,-65.8115,1.695186456,0.71313143,19.9999952,16.37783399,6.685973668,5.242419809,4.28545945,45,2.30925
35.931,-66.8964,30.1899,-67.1161,30.0142,-66.0987,35.7261,-65.8179,1.551556495,0.216677337,19.9989795,16.66228026,6.758378844,5.255717319,4.556410254,45,2.422641
35.526,-66.8979,29.7845,-67.1144,29.6111,-66.1007,35.3233,-65.8241,1.681303725,0.559131567,19.99999075,16.16435049,6.847243329,5.353092559,4.394887576,45,2.475762
35.1211,-66.8994,29.3789,-67.1127,29.2077,-66.1024,34.9206,-65.8304,2.868027582,1.217696725,19.99999996,15.12472323,6.581614558,5.154611885,4.053326058,45,2.564225
34.7161,-66.9009,28.9734,-67.1111,28.8045,-66.1043,34.5178,-65.8364,3.154177011,1.140618135,19.99993206,15.5905558,6.32912123,4.940106445,3.845489314,45,2.632411
34.3112,-66.9027,28.5679,-67.1096,28.4014,-66.1061,34.1152,-65.8427,3.054973453,11.67138534,19.99992232,8.977311652,5.000000002,3.601119382,2.695287851,45,2.708679
33.9061,-66.9038,28.1624,-67.1079,27.9982,-66.1078,33.7123,-65.8482,2.413879218,13.03034053,19.70679374,8.660837037,5.000057364,3.527791008,2.660301099,45,2.79403
33.5012,-66.9055,27.7569,-67.1065,27.5951,-66.1096,33.3096,-65.8542,2.882067336,0.739096587,19.99994007,15.94338867,6.328241247,5.107552569,3.999713523,45,2.944352
33.0963,-66.9072,27.3513,-67.105,27.1919,-66.1112,32.907,-65.8602,2.360387589,0.377395326,19.99999385,16.2578496,6.620091981,5.452145575,3.932136078,45,3.099956
32.6911,-66.9087,26.9458,-67.1036,26.7888,-66.1129,32.5041,-65.8658,4.377156903,3.366234776,19.99999971,13.61453823,5.558985367,4.681313444,3.40177157,45,3.471663
31.8814,-66.9125,26.1348,-67.1009,25.9826,-66.1162,31.699,-65.8776,1.235847749,0.352112358,19.99998773,17.08665836,6.610623681,5.584467035,4.130303083,45,3.362001
31.4764,-66.9142,25.7294,-67.0997,25.5796,-66.1179,31.2964,-65.8832,3.027315715,1.716616819,19.99999987,15.38358441,5.894456961,5.155385954,3.822640272,45,3.3531
31.0713,-66.9158,25.3239,-67.0986,25.1765,-66.1196,30.8936,-65.8886,3.247793952,1.921615792,19.99999995,15.34939109,5.73940825,5.266561272,3.47522969,45,3.457451
27.4256,-66.9323,21.674,-67.0886,21.5489,-66.1326,27.2695,-65.9362,1.460421381,0.342253404,19.99999829,15.84407244,6.271185187,6.168821956,4.913247349,45,3.374207
27.0205,-66.9341,21.2685,-67.0878,21.146,-66.1341,26.8668,-65.9411,1.13228032,0.202509955,19.99999696,16.14369396,6.505586321,6.306305706,4.709626781,45,3.233321
26.6154,-66.9362,20.8628,-67.0865,20.7427,-66.135,26.4642,-65.9463,3.701533721,2.385043139,19.99999989,13.46347816,5.831313021,5.489729589,4.128902481,45,2.841938
26.2103,-66.9383,20.4574,-67.0858,20.3399,-66.1365,26.0616,-65.9513,2.88213304,2.23083525,19.9999954,14.30343911,6.117083021,5.545836855,3.920677328,45,2.600681
25.8052,-66.9403,20.0518,-67.0848,19.9368,-66.1376,25.6589,-65.9563,2.90665836,2.269346988,19.99999549,14.31338468,6.436605363,5.4462592,3.627749917,45,2.503186
25.4001,-66.9422,19.6463,-67.0841,19.5339,-66.139,25.2562,-65.961,1.85846003,0.187598181,19.99983101,15.93779105,7.201962402,5.933526602,3.88083072,45,2.292725
24.9948,-66.944,19.2408,-67.0833,19.131,-66.1402,24.8535,-65.9656,2.45321577,1.083339497,19.99980956,15.09107985,6.825244896,5.688448028,3.858862395,45,2.170304
24.5897,-66.9463,18.8353,-67.0828,18.7281,-66.1416,24.4509,-65.9706,5.438745491,5.666202648,19.99999042,11.28367584,5.281525026,4.14194839,3.187912186,45,2.382469
24.1844,-66.9481,18.4296,-67.0819,18.325,-66.1427,24.0481,-65.9751,5.881900349,6.56954072,19.99999766,10.5360354,5.169872934,4.002446997,2.840205942,45,2.597983
23.7794,-66.9505,18.024,-67.0812,17.922,-66.1439,23.6456,-65.9801,6.135385834,7.10876086,19.99997247,10.2081175,5.018947111,3.832282204,2.696534016,45,2.554299
23.3741,-66.9524,17.6185,-67.0805,17.519,-66.145,23.2429,-65.9846,3.712193991,2.775596614,19.99969935,13.66977865,6.773844033,4.968451332,3.100436022,45,2.415167
22.969,-66.9544,17.213,-67.08,17.1162,-66.1463,22.8403,-65.9891,3.325929586,2.326887017,19.99988602,14.4798934,7.090868399,4.841102559,2.935433014,45,2.320036
22.5637,-66.9565,16.8074,-67.0793,16.7132,-66.1474,22.4376,-65.9937,3.655312332,3.619990711,19.99999997,14.70958897,6.120834166,4.235037516,2.659236334,45,2.458405
22.1585,-66.9588,16.4019,-67.0787,16.3103,-66.1484,22.035,-65.9983,3.73506409,2.918864851,19.99999491,13.96372269,6.787695006,4.647623986,2.947034468,45,2.50537
